	ERR4042824	ERR4042849	ERR4042883	ERR4042921	ERR4042941	ERR4042949	ERR4043086	ERR4043188	ERR4043295	ERR4043299	ERR4043366	ERR4043412	ERR4043582	ERR4043596	ERR4043606	ERR4043608	ERR4043615	ERR4043792	ERR4043803	ERR4043806
Corynebacterium_matruchotii	0.0007600884466556108	0.0018170365345479213	0.0041276178231890925	0.00294470702978468	0.006039573586931513	0.004591525979603629	0.0017789277917037276	0.0015207985263248082	0.0012361286697569883	0.0005333462629397076	0.0042467590523021905	0.0022859294320137693	0.0010849124837263126	0.0007090827048282086	0.0036561021016979565	0.00011702978408004837	0.005922301237052112	0.0024069363529443943	0.001217598988456225	0.000104942806170637
Corynebacterium_sputi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9504964013341394e-05	0.0	0.0	0.0	0.0
Corynebacterium_variabile	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.848602390360979e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cryptobacterium_curtum	0.0	4.845430758794457e-05	6.766586595391954e-05	3.751219146222522e-05	0.0006135439834343124	6.2469741219097e-05	0.0	0.0	0.0001685630004214075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.573205588457229e-05	0.00010940619786110883	4.683073032523942e-05	0.0
Deinococcus_ficus	0.0	0.0	0.0	0.0	0.0	0.00032796614140025924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Deinococcus_radiodurans	0.0	0.0	0.0	0.0	0.0	4.685230591432275e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Deinococcus_xinjiangensis	0.0	0.0	0.0	0.0	0.0	6.2469741219097e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Delftia_tsuruhatensis	1.7274737423991155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8093833403567918e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.870710462797775e-05
Denitrobacterium_detoxificans	0.0	2.4227153793972285e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.689328743545611e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfobulbus_propionicus	0.0	0.0	0.0	0.0	0.0	0.0	4.043017708417563e-05	2.141969755387054e-05	0.0	0.0	2.793920429146178e-05	0.0	0.0	2.1487354691763898e-05	4.486014848709149e-05	1.9504964013341394e-05	0.0	2.735154946527721e-05	0.0	0.0
Desulfobulbus_rhabdoformis	1.7274737423991155e-05	0.0	0.00030449639679263794	0.0	7.669299792928905e-05	1.561743530477425e-05	0.0	0.0	0.0	0.0	2.793920429146178e-05	0.00010757314974182444	0.0	2.1487354691763898e-05	0.0004037413363838234	9.752482006670698e-05	0.0	2.735154946527721e-05	2.341536516261971e-05	0.0
Desulfomicrobium_orale	0.0	0.0	0.0002368305308387184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.378657487091222e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfovibrio_fairfieldensis	3.454947484798231e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.141969755387054e-05	0.0	0.0	0.0	2.689328743545611e-05	0.0	2.1487354691763898e-05	0.0	0.00023405956816009675	0.00011433013971143072	0.0	0.0	0.0
Dialister_invisus	0.0003800442233278054	0.004869657912588429	0.0032141286328111786	0.0003938780103533648	0.0015913797070327479	0.006824819228186348	0.003598285760491631	0.0003212954633080581	0.00039331366764995085	0.0015273097529637082	0.001117568171658471	0.0021514629948364886	0.0004098558271854959	0.0024710457895528483	0.0014355247515869278	0.00251614035772104	0.0008460430338645873	0.0060993955307568175	0.0010771067974805067	0.000209885612341274
Dialister_pneumosintes	0.0	0.0	0.0004059951957235173	0.0007689999249756171	0.0012462612163509472	0.0	0.0016172070833670252	0.00025703637064644646	0.0008147211687034696	0.00014545807171082936	0.0007264193115780063	0.0008067986230636833	0.0008438208206760211	0.0006016459313693891	0.0009196330439853756	0.00083871345257368	0.0002972583632497199	0.00489592735428462	0.0005385533987402534	0.00023612131388393325
Dialister_succinatiphilus	0.0	0.0	0.0	0.0	0.0002109057443055449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2974709383527796e-05	0.0	0.0	0.0	0.0	0.0	0.0
Dorea_formicigenerans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.793920429146178e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dyadobacter_fermentans	0.0	0.0	0.0	0.0	0.0	3.12348706095485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthia_catenaformis	0.0	0.0	0.0001353317319078391	0.0	0.0	9.37046118286455e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eikenella_corrodens	0.00048369264787175237	0.003149529993216397	0.0006766586595391954	0.0008627804036311802	0.0014955134596211367	0.0011400727772485203	0.00024258106250505377	0.0005569121364006341	0.00269700800674252	4.848602390360979e-05	0.0	0.00048407917383821	0.0002652008293553209	0.0006875953501364447	0.0002467308166790032	0.0003120794242134623	0.0010518372853451628	0.0008205464839583163	0.0019200599433348163	0.0011018994647916886
Escherichia/Shigella_coli	3.454947484798231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019557443004023246	5.378657487091222e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_brachy	0.00013819789939192924	0.0	0.010014548161180093	0.00030009753169780176	0.005426029603497201	0.0	0.0012937656666936201	0.00025703637064644646	0.003399353841831718	0.0005818322868433174	0.003911488600804649	0.0021783562822719447	0.0009884758185061961	0.0005801585766776252	0.0126505618733598	0.002769704889894478	0.0010061052294605905	0.0020240146604305134	0.0	0.0015479063910168959
Eubacterium_infirmum	6.909894969596462e-05	7.268146138191685e-05	0.00010149879893087932	3.751219146222522e-05	0.0002492522432701894	0.00035920101200980777	0.00048516212501010755	0.00025703637064644646	0.00022475066722854335	0.0003151591553734636	0.0005587840858292355	0.0006185456110154906	0.00024109166305029173	0.00015041148284234728	0.0006280420788192808	0.0006046538844135833	0.0003658564470765783	0.002516342550805503	0.0006087994942281125	7.870710462797775e-05
Eubacterium_minutum	0.0	0.0	0.0002706634638156782	0.0	3.8346498964644526e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016410929679166325	0.0	0.0
Eubacterium_nodatum	3.454947484798231e-05	0.0	0.00043982812870047705	3.751219146222522e-05	0.0005176777360227011	0.0	0.0009298940729360395	0.0	0.0005337828346677904	0.00014545807171082936	0.0005867232901206974	0.0008605851979345956	0.0	0.0001289241281505834	0.003790682547159231	0.0007997035245469972	4.573205588457229e-05	0.000519679439840267	4.683073032523942e-05	0.000104942806170637
Eubacterium_saphenum	0.00020729684908789387	9.690861517588914e-05	0.005819264472037081	0.0	0.0027034281770074394	0.0	0.00016172070833670252	8.567879021548216e-05	0.0	0.0005333462629397076	0.000894054537326777	0.0008605851979345956	0.0	0.00021487354691763897	0.001592535271291748	0.0005071290643468763	0.00027439233530743377	0.0042668417165832445	0.0010302760671552673	0.0001574142092559555
Eubacterium_sulci	3.454947484798231e-05	7.268146138191685e-05	0.004229116622119972	0.0020631705304223875	0.0	0.002889225531383236	0.00012129053125252689	0.005269245598252152	0.0012923163365641242	0.0034909937210599045	0.007292132320071525	0.0018018502581755593	0.0016394233087419837	0.0012677539268140699	0.0011887939349079246	0.006280598412295929	0.0021265405986326115	0.0022701786056180083	0.0031142435666284217	0.0010756637632490292
Eubacterium_yurii	0.004301409618573798	0.0	0.0010149879893087933	0.0008252682121689549	0.00011503949689393359	0.0029516952726023333	0.001981078677124606	0.0012209227605706207	0.0008709088355106055	0.0003151591553734636	0.001145507375949933	0.0005647590361445783	0.0019046241380973046	0.003094179075614001	0.00616827041697508	0.000643663812440266	0.0009146411176914458	0.008643089631027598	0.00730559393073735	0.002308741735754014
Filifactor_alocis	0.00010364842454394693	4.845430758794457e-05	0.027370842778360455	0.0	0.008512922770151084	3.12348706095485e-05	0.012169483302336864	0.00025703637064644646	0.00620873718218851	0.0017697398724817572	0.012349128296826106	0.013876936316695353	0.0013501133130816335	0.0029652549474634177	0.029876858892402935	0.009050303302190407	0.005373516566437244	0.016000656437187167	0.01130962137354532	0.007214817924231294
Filifactor_villosus	0.0	0.0	3.383293297695977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fretibacterium_fastidiosum	0.0036795190713101163	0.0002907258455276674	0.005650099807152282	0.0	0.0031635861645831734	0.000812106635848261	0.0008086035416835126	4.283939510774108e-05	0.0016294423374069392	0.0003636451792770734	0.0014528386231560126	0.00338855421686747	0.0008679299869810502	0.00330905262253164	0.004284144180517238	0.00503228071544208	0.002515263073651476	0.0033095374852985422	0.0005853841290654928	0.00044600692622520725
Fusobacterium_nucleatum	0.045536207849640686	0.004094388991181316	0.03281794498765098	0.004201365443769225	0.02059206994401411	0.04678983617310365	0.020700250667097922	0.011352439703551386	0.018232897878915577	0.005236490581589857	0.03199038891372374	0.011833046471600689	0.0029172091229085297	0.008616429231397323	0.06437431307897629	0.010844759991417817	0.018109894130290627	0.0582040972621099	0.01786592361907884	0.006217861265610242
Fusobacterium_periodonticum	0.08260779436152571	0.000339180153115612	0.03193828873025002	0.005420511666291545	0.0014188204616918476	0.01800690290640471	0.04786932966766395	0.03739879192905796	0.02997612024160697	0.005454677689156101	0.01679146177916853	0.028802710843373495	0.0051352524229712135	0.04314660822106191	0.015387030931072382	0.013360900349138855	0.018201358242059772	0.07045759142255409	0.19228697871543307	0.20141148074299506
Fusobacterium_russii	0.0	0.0	0.0005413269276313563	0.0	0.0	6.2469741219097e-05	0.0	0.00034271516086192865	0.0	0.0	0.0	5.378657487091222e-05	4.821833261005834e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemella_haemolysans	0.02751865671641791	0.004385114836708983	0.012687349866359915	0.0040888288693825495	0.0628690850525347	0.0035139229435742062	0.04863750303226328	0.004262519813220237	0.0021351313386711616	0.0011636645736866349	0.002235136343316942	0.010407702237521514	0.01280196730797049	0.00042974709383527794	0.0006729022273063724	0.0029647545300278922	0.012439119200603662	0.004950630453215175	0.003161074296953661	0.013117850771329626
Gemella_morbillorum	0.017240187949143174	0.0	0.005819264472037081	5.6268287193337834e-05	0.00770764629189355	0.000374818447314582	0.0016980674375353764	0.006340230475945679	0.005197359179660065	2.4243011951804894e-05	0.00019557443004023246	0.007422547332185886	0.0020492791359274795	0.0006016459313693891	0.0002915909651660947	0.0023015857535742847	0.004618937644341801	0.005142091299472115	0.003371812583417238	0.0025710987511806064
Gemella_sanguinis	0.0030230790491984523	0.0015505378428142262	0.017322461684203403	0.001256658413984545	0.007189968555870849	0.0006715497181052927	0.020215088542087815	0.0014137000385554556	0.01632251720747296	0.00441222817522849	0.0033806437192668752	0.006965361445783132	0.0010366941511162544	0.00021487354691763897	0.0019962766076755713	0.0021455460414675537	0.005373516566437244	0.0036377560788818687	0.007235347835249491	0.005430790219330465
Granulicatella_adiacens	0.00010364842454394693	0.0	0.0	3.751219146222522e-05	0.00011503949689393359	1.561743530477425e-05	0.0	2.141969755387054e-05	8.428150021070375e-05	0.0	2.793920429146178e-05	5.378657487091222e-05	4.821833261005834e-05	0.0	0.0	3.900992802668279e-05	2.2866027942286144e-05	5.470309893055442e-05	7.024609548785913e-05	0.0
Granulicatella_balaenopterae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.410916630502917e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granulicatella_elegans	0.007255389718076285	0.0	0.007916906316608586	0.0019506339560357115	0.035547204540225474	0.0071996376755009295	0.011118298698148298	0.00837510174356338	0.00269700800674252	2.4243011951804894e-05	0.0001676352257487707	0.02226764199655766	0.00467717826317566	0.00038677238445175013	0.0	0.0017554467612007256	0.005922301237052112	0.0008752495828888707	0.0035591355047181962	0.01713191310735649
Haemophilus_ducreyi	0.0	0.0	0.0	0.0	1.9173249482322263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Haemophilus_haemolyticus	0.008050027639579878	0.0	3.383293297695977e-05	0.0	0.0003259452411994785	0.0014055691774296825	0.008854208781434463	0.00036413485841579917	2.8093833403567918e-05	7.272903585541468e-05	2.793920429146178e-05	0.01223644578313253	7.232749891508752e-05	0.0005371838672940974	0.0003813112621402777	0.00025356453217343814	0.00018292822353828915	2.735154946527721e-05	0.00011707682581309856	0.0009969566586210516
Haemophilus_influenzae	0.0010537589828634604	0.0	0.00030449639679263794	0.00037512191462225225	0.00011503949689393359	0.000562227670971873	0.0008490337187676882	0.0006854303217238573	0.00011237533361427167	9.697204780721957e-05	2.793920429146178e-05	0.0017749569707401034	0.0016876416413520421	0.00010743677345881949	8.972029697418299e-05	7.801985605336558e-05	0.0005487846706148675	2.735154946527721e-05	9.366146065047885e-05	0.000314828418511911
Haemophilus_parahaemolyticus	0.03302929795467109	0.0	0.0	0.0012191462225223197	0.008915561009279854	4.685230591432275e-05	0.002708821864639767	0.0004498136486312813	0.002416069672706841	0.0	0.0010337505587840858	0.002743115318416523	0.0006268383239307585	0.0018908872128752228	0.0004037413363838234	1.9504964013341394e-05	2.2866027942286144e-05	2.735154946527721e-05	0.00323132039244152	0.0017315563018155105
Haemophilus_parainfluenzae	0.017879353233830844	0.01400329489291598	0.02540853266569679	0.02218846124990622	0.06842932740240816	0.012868766691133982	0.09084660790814264	0.0610032986334233	0.0403708386009271	0.017527697641154937	0.03173893607510058	0.051419965576592085	0.04703698346111192	0.07155289112357378	0.03714420294731176	0.02541496810938384	0.06226419408684517	0.0350373348650201	0.03399911021612382	0.04927064749711407
Haemophilus_pittmaniae	0.00010364842454394693	0.0	0.0007104915925161552	0.0	0.0017639389523736483	3.12348706095485e-05	0.0020215088542087814	0.002463265218695112	0.0010675656693355808	0.00019394409561443915	0.000251452838623156	0.0015060240963855422	0.0007232749891508751	0.0013107286361975978	0.004037413363838234	0.0004486141723068521	0.00022866027942286145	0.00016410929679166325	0.00030439974711405623	0.002623570154265925
Haemophilus_sputorum	0.0014856274184632393	0.0	0.0	0.0	0.0	0.00045290562383845325	0.008166895771003477	0.00029987576575418756	0.0003090321674392471	0.00014545807171082936	0.000502905677246312	0.00096815834767642	0.001832296639182217	0.00030082296568469455	0.003297220913801225	0.001326337552907215	0.006516817963551551	0.0007384918355624846	7.024609548785913e-05	0.002833455766607199
Hespellia_porcina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.793920429146178e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Howardella_ureilytica	0.0	0.0	0.0	0.0	1.9173249482322263e-05	0.0	0.0	0.0	0.0	0.0	5.587840858292356e-05	0.0	2.410916630502917e-05	0.0	4.486014848709149e-05	0.0	0.0	2.735154946527721e-05	0.0	0.0
Intestinimonas_butyriciproducens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.689328743545611e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Johnsonella_ignava	6.909894969596462e-05	0.0	0.0008796562574009541	0.0	0.0	0.0003435835767050335	4.043017708417563e-05	0.0	0.0	2.4243011951804894e-05	0.0004470272686633885	2.689328743545611e-05	0.0	0.0	0.0	0.00015603971210673115	9.146411176914458e-05	0.000793194934493039	0.00016390755613833797	0.0
Jonesia_denitrificans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8093833403567918e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kingella_denitrificans	5.182421227197347e-05	0.015408469812966372	3.383293297695977e-05	0.0009940730737489684	0.0004409847380934121	0.000499757929752776	0.0004447319479259319	0.0004926530437390224	0.001320410169967692	2.4243011951804894e-05	0.0	0.0018287435456110154	0.0014706591446067795	0.0006875953501364447	0.0006504721530628267	0.00017554467612007255	0.0013262296206525965	0.0	0.0	0.0006034211354811628
Kingella_oralis	0.00039731896075179655	0.003222211454598314	0.00020299759786175864	0.00045014629754670267	0.0005943707339519902	0.000187409223657291	0.0002830112395892294	0.0	0.0	0.00019394409561443915	0.0004470272686633885	0.00010757314974182444	4.821833261005834e-05	0.0	0.0006953323015499182	0.00013653474809338976	0.0016234879839023162	0.00010940619786110883	0.00011707682581309856	5.24714030853185e-05
Kingella_potus	0.00012092316196793809	0.0	6.766586595391954e-05	0.0003938780103533648	0.0019173249482322264	0.005559806968499633	0.0004043017708417563	0.002077710662725442	0.0005337828346677904	0.0	0.0	0.0011026247848537004	0.0002652008293553209	0.0024925331442446122	8.972029697418299e-05	5.8514892040024186e-05	0.0002972583632497199	5.470309893055442e-05	0.0001873229213009577	0.0003672998215972295
Kocuria_rhizophila	3.454947484798231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoanaerobaculum_orale	0.0003454947484798231	0.00021804438414575056	0.0010149879893087933	0.0004876584890089279	0.0	0.0012025425184676172	0.0	2.141969755387054e-05	0.0003652198342463829	0.0016242818007709279	0.0032130084935181047	5.378657487091222e-05	0.0012054583152514586	0.0002578482563011668	0.0	0.0008192084885603386	0.0015320238721331716	0.0	0.0	2.623570154265925e-05
Lachnoanaerobaculum_saburreum	0.00017274737423991155	2.4227153793972285e-05	0.0004059951957235173	3.751219146222522e-05	0.0001533859958585781	0.0015305086598678766	0.0	6.425909266161162e-05	0.00028093833403567916	0.0003151591553734636	0.001648413053196245	5.378657487091222e-05	0.00024109166305029173	0.00015041148284234728	0.0007401924500370096	0.0003120794242134623	0.0003429904191342922	0.0008205464839583163	4.683073032523942e-05	2.623570154265925e-05
Lachnoanaerobaculum_umeaense	0.005769762299613046	2.4227153793972285e-05	0.005413269276313563	0.0006189511591267162	0.00046015798757573434	0.006621792569224282	0.003598285760491631	0.003898384954804438	0.003764573676078101	0.005236490581589857	0.005978989718372821	0.004383605851979346	0.0023626982978928587	0.003717312361675154	0.003185070542583496	0.00265267510581443	0.0027896554089589095	0.006482317223270698	0.01135645210387056	0.004801133382306643
Lactobacillus_casei	0.0	0.0	0.0	0.0	1.9173249482322263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_coleohominis	0.0	0.0	0.0	0.0	3.8346498964644526e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_delbrueckii	0.0	0.0	0.0	1.875609573111261e-05	0.0011887414679039804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_fermentum	0.0	4.845430758794457e-05	3.383293297695977e-05	1.875609573111261e-05	0.0009011427256691464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_frumenti	0.0	2.4227153793972285e-05	0.0	0.0	5.751974844696679e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_gasseri	0.0	0.0	0.0	0.0	7.669299792928905e-05	0.0	0.0	0.0	0.0	4.848602390360979e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_helveticus	0.0	0.0	6.766586595391954e-05	0.0	9.586624741161132e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_johnsonii	0.0	0.0	0.0	0.0	1.9173249482322263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_mucosae	0.0	0.0	6.766586595391954e-05	0.0	9.586624741161132e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_oris	0.0	0.0	0.0	0.0	1.9173249482322263e-05	0.0	0.0	0.0	0.0	0.0	2.793920429146178e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_pontis	0.0	0.0	0.0	1.875609573111261e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_reuteri	0.0	2.4227153793972285e-05	0.0	0.0	0.0003067719917171562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_salivarius	0.0	2.4227153793972285e-05	0.00010149879893087932	0.0	0.0002492522432701894	0.0	0.0	0.0	0.0	0.0007030473466023419	5.587840858292356e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactuca_sativa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006060752987951223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Laribacter_hongkongensis	0.0	2.4227153793972285e-05	0.0	0.0	1.9173249482322263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1487354691763898e-05	0.0	0.0	0.0	0.0	0.0	0.0
Lautropia_mirabilis	0.02195619126589276	0.09550344025583875	0.01935243766282099	0.020087778528021606	0.013651353631413453	0.015539348128250379	0.07576615185574513	0.01111682303045881	0.0912487708947886	0.05284976605493467	0.0013410818059901655	0.0009143717728055077	0.008245334876319977	0.06050839081200713	0.07837067940694883	0.003120794242134623	0.06192120366771088	0.028363556795492465	0.020090383309527712	0.0018102634064434883
Leptotrichia_amnionii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.587840858292356e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.623570154265925e-05
Leptotrichia_buccalis	0.005372443338861249	9.690861517588914e-05	0.004601278884866529	0.017218095881161376	0.006921543063118337	0.01466477175118302	0.0030322632813131723	0.004690913764297648	0.009327152689984549	0.0012363936095420496	0.0015645954403218597	0.004383605851979346	0.004219104103380105	0.008036270654719697	0.010429984523248772	0.0006826737404669488	0.009512267623991037	0.015535680096277454	0.006111410307443744	0.002203798929583377
Leptotrichia_goodfellowii	0.00010364842454394693	2.4227153793972285e-05	0.0007104915925161552	1.875609573111261e-05	3.8346498964644526e-05	0.00023426152957161376	0.00016172070833670252	0.0001070984877693527	0.00042140750105351877	4.848602390360979e-05	0.00019557443004023246	8.067986230636834e-05	0.0003375283282704084	0.00042974709383527794	0.0020859969046497545	0.00013653474809338976	0.0006402487823840121	5.470309893055442e-05	7.024609548785913e-05	0.000209885612341274
Leptotrichia_hofstadii	0.0021938916528468767	2.4227153793972285e-05	0.0030787969009033393	0.0013316827969089954	0.012079147173863027	0.003576392684793303	0.0007277431875151613	0.0014779591312170672	0.0003652198342463829	0.0003636451792770734	0.004833482342422888	0.0016673838209982788	0.001398331645691692	0.002299146952018737	0.006257990713949263	0.00033158438822680373	0.004024420917842362	0.005825880036104045	0.0019200599433348163	0.00028859271696925177
Leptotrichia_hongkongensis	0.0017447484798231068	0.0015505378428142262	0.000744324525493115	0.0011441218395978692	0.0027034281770074394	0.0004216707532289047	0.00024258106250505377	0.0003212954633080581	0.004747857845202978	0.0008000193944095614	0.0029894948591864105	0.00032271944922547335	0.0004580741597955543	0.0004942091579105696	0.0025345983895206695	1.9504964013341394e-05	0.0003429904191342922	0.00043762479144443533	0.0003746458426019154	0.00028859271696925177
Leptotrichia_shahii	0.0015892758430071862	0.0007752689214071131	0.0030449639679263796	0.004313902018155901	0.0028951606718306618	0.003763801908450594	0.0010107544271043907	0.0024846849162489825	0.004157887343728052	0.004266770103517661	0.0014807778274474742	0.0011295180722891566	0.0009402574858961377	0.0020412986957175703	0.0019514164591884799	0.0005656439563869005	0.0013490956485948827	0.00519679439840267	0.019996721848877234	0.002413684541924651
Leptotrichia_trevisanii	0.0008810116086235489	0.0	0.0015901478499171092	0.0005626828719333784	0.0001533859958585781	0.0016085958363917477	0.0013746260208619713	0.0009424666923703038	0.0006461581682820621	0.00048486023903609787	0.000894054537326777	0.0016135972461273666	0.0002652008293553209	0.0004727218032188057	0.0005383217818450979	0.00019504964013341395	0.0007545789220954428	0.0037745138262082548	0.029831175217177514	0.005115961800818554
Leptotrichia_wadei	0.0032649253731343282	0.0008237232289950577	0.013939168386507427	0.029465826393577914	0.007611780044481938	0.013321672314972435	0.0010511846041885663	0.0034057319110654158	0.00969237252423093	0.0232975344856845	0.02168082253017434	0.000726118760757315	0.03519938280534259	0.0024280710801693204	0.006347711010923446	0.0031402992061479646	0.01275924359179567	0.005415606794124887	0.005877256655817548	0.000209885612341274
Limnobacter_thiooxidans	0.0	0.0	0.0	0.0	0.0	0.0001561743530477425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteibacter_yeojuensis	0.0	0.0	0.0	0.0	0.0	1.561743530477425e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysobacter_pocheonensis	0.0	0.0	0.0	0.0	0.0	3.12348706095485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mannheimia_haemolytica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.793920429146178e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera_elsdenii	0.0	0.0	0.0	0.0	9.586624741161132e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera_micronuciformis	0.0001554726368159204	0.04939916658590949	0.014243664783300065	0.07119813939530348	0.001169568218421658	0.020130874107854007	0.0005255923020942831	0.0005997515315083751	0.005478297513695744	0.07898373293898034	0.041797049620026824	0.0002689328743545611	0.03300544867158493	0.029588087410558885	0.00017944059394836597	0.04183814780861729	0.03763748199300299	0.0019146084625694046	0.0005619687639028731	5.24714030853185e-05
Methylosinus_trichosporium	0.0	0.0	0.0	0.0	0.0	1.561743530477425e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micrococcus_luteus	1.7274737423991155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.623570154265925e-05
Mitsuokella_jalaludinii	0.0	0.0	0.0	0.0	1.9173249482322263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitsuokella_multacida	0.0	0.0	0.0	0.0	5.751974844696679e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
